"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"6075","17530","Fermata 17530 - FAVRIA (BORG. S.ANTONIO)","","45.31299","7.67836","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17530","","","Europe/Rome","0"
"6076","17533","Fermata 17533 - GASSINO (V. BUSSOLINO 65)","","45.12909","7.83504","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17533","","","Europe/Rome","0"
"6077","17536","Fermata 17536 - SCIOLZE (CASCINA FRESCHEA)","","45.10332","7.87673","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17536","","","Europe/Rome","0"
"6078","17539","Fermata 17539 - SCIOLZE (P.ZA S.ROCCO)","","45.09494","7.87842","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17539","","","Europe/Rome","0"
"6079","17542","Fermata 17542 - SCIOLZE (REG. CASALE)","","45.11402","7.87635","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17542","","","Europe/Rome","0"
"6080","17545","Fermata 17545 - SCIOLZE (REG. SAN ROCCO)","","45.1128","7.87999","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17545","","","Europe/Rome","0"
"6081","17548","Fermata 17548 - CINZANO (S.P.97 N.3)","","45.10065","7.92391","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17548","","","Europe/Rome","0"
"6082","17551","Fermata 17551 - GASSINO (V. BUSSOLINO-BANCA)","","45.13","7.82548","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17551","","","Europe/Rome","0"
"6083","17557","Fermata 17557 - RIVARA (BORG.CROSAROGLIO)","","45.32302","7.62179","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17557","","","Europe/Rome","0"
"6084","17560","Fermata 17560 - LOCANA (FRAZ. ROSONE UFF. AEM)","","45.43149","7.40068","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17560","","","Europe/Rome","0"
"6085","17563","Fermata 17563 - CERESOLE (BORG. VILLA)","","45.4417","7.21001","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17563","","","Europe/Rome","0"
"6086","17566","Fermata 17566 - CERESOLE (CHIAPILI SOTTO)","","45.45172","7.18238","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17566","","","Europe/Rome","0"
"6087","17569","Fermata 17569 - CERESOLE (VALLONE SERRÙ)","","45.46033","7.15478","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17569","","","Europe/Rome","0"
"6088","17575","Fermata 17575 - SAN DAMIANO (BV. VERNEGLIO)","","44.85478","8.05738","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17575","","","Europe/Rome","0"
"6089","17578","Fermata 17578 - MAZZE' (CASCINA GABRIELLA)","","45.27164","7.95456","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17578","","","Europe/Rome","0"
"6090","17584","Fermata 17584 - PIOBESI T.SE (V. GALIMBERTI/V. XXV APRILE)","","44.93469","7.61874","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17584","","","Europe/Rome","0"
"6092","17632","Fermata 17632 - CONDOVE (SCUOLA MEDIA RE)","","45.11418","7.30947","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17632","","","Europe/Rome","0"
"6093","17644","Fermata 17644 - BOSCONERO (EATON LIVIA)","","45.267","7.75529","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17644","","","Europe/Rome","0"
"6094","17659","Fermata 17659 - ALBA (AUTOSTAZIONE)","","44.7014","8.02915","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17659","","","Europe/Rome","0"
"6096","17683","Fermata 17683 - PONT (CASE COPPI)","","45.42413","7.61191","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17683","","","Europe/Rome","0"
"6097","17686","Fermata 17686 - FAIALLO (BIVIO)","","45.42688","7.61991","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17686","","","Europe/Rome","0"
"6098","17721","Fermata 17721 - VEROLENGO (V. CASALE 30)","","45.18962","7.97467","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17721","","","Europe/Rome","0"
"6099","17738","Fermata 17738 - CASTELL'ALFERO (CASE FLORA)","","44.96268","8.22525","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17738","","","Europe/Rome","0"
"6100","17741","Fermata 17741 - TONCO (CAMPO SPORTIVO)","","45.02987","8.18456","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17741","","","Europe/Rome","0"
"6101","17744","Fermata 17744 - CALLIANETTO (V. BERETTA)","","44.96886","8.18767","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17744","","","Europe/Rome","0"
"6102","17750","Fermata 17750 - CANALE (CASE SACCHETTO)","","44.77954","7.9934","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17750","","","Europe/Rome","0"
"6103","17753","Fermata 17753 - CANALE (COND. STEFANIA)","","44.80198","7.98009","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17753","","","Europe/Rome","0"
"6104","17756","Fermata 17756 - MONTA' (BV. CABORA)","","44.83897","7.97388","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17756","","","Europe/Rome","0"
"6105","17759","Fermata 17759 - MONTA' (CANTINA VIGNA)","","44.81719","7.96051","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17759","","","Europe/Rome","0"
"6106","17762","Fermata 17762 - MONTA' (S.VITO SUL PIANO)","","44.83535","7.95043","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17762","","","Europe/Rome","0"
"6107","17765","Fermata 17765 - SALASSA (V. ROSSA)","","45.35373","7.69222","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17765","","","Europe/Rome","0"
"6108","17786","Fermata 17786 - CASTELROTTO (VILLA)","","44.72367","8.01256","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17786","","","Europe/Rome","0"
"6109","17789","Fermata 17789 - CASTELLINALDO (BV. MAD. CAVALLI)","","44.77187","8.03171","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17789","","","Europe/Rome","0"
"6110","17792","Fermata 17792 - MADONNA DEI CAVALLI (GIACONI)","","44.79305","8.02966","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17792","","","Europe/Rome","0"
"6111","17795","Fermata 17795 - S.STEFANO ROERO (PILONE MARIA AUSIL.-MAD. GRAZIE)","","44.79754","7.92908","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17795","","","Europe/Rome","0"
"6112","17798","Fermata 17798 - COLLERETTO (V. RIBES 1)","","45.44121","7.82458","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17798","","","Europe/Rome","0"
"6113","17801","Fermata 17801 - LEINI (BAR FLORIAN)","","45.18853","7.71926","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17801","","","Europe/Rome","0"
"6114","17825","Fermata 17825 - OZZANO (V. LEOPARDI)","","45.10733","8.3592","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17825","","","Europe/Rome","0"
"6115","17828","Fermata 17828 - FROSSASCO (V. PINEROLO 34)","","44.91473","7.36324","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17828","","","Europe/Rome","0"
"6116","17831","Fermata 17831 - CANALE (V. ROMA 230)","","44.79764","7.99829","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17831","","","Europe/Rome","0"
"6117","17834","Fermata 17834 - MONTA' (FRAZ. VITTORI)","","44.82701","7.96877","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17834","","","Europe/Rome","0"
"6118","17837","Fermata 17837 - CHIVASSO (V. PERTINI)","","45.19873","7.89365","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17837","","","Europe/Rome","0"
"6119","17840","Fermata 17840 - SAN FRANCESCO AL CAMPO (BV. S. ANNA)","","45.22797","7.64614","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17840","","","Europe/Rome","0"
"6120","17843","Fermata 17843 - PALAZZO GROSSO (V. TORINO/V. LOTTI)","","45.25953","7.65657","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17843","","","Europe/Rome","0"
"6121","17877","Fermata 17877 - SAN FRANCESCO AL CAMPO (V. S.CARLO 18)","","45.23102","7.648","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17877","","","Europe/Rome","0"
"6122","17880","Fermata 17880 - SAN FRANCESCO AL CAMPO (V. S.CARLO 50)","","45.23194","7.64394","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17880","","","Europe/Rome","0"
"6123","17892","Fermata 17892 - SAN BENIGNO (LOC. BRUCIATA)","","45.20839","7.82203","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17892","","","Europe/Rome","0"
"6124","17895","Fermata 17895 - CASALBORGONE (SCUOLE)","","45.12959","7.94539","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17895","","","Europe/Rome","0"
"6125","17904","Fermata 17904 - MONTA' (CENTRO COMMERCIALE)","","44.81564","7.95443","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17904","","","Europe/Rome","0"
"6126","17910","Fermata 17910 - PIOZZO (BIVIO)","","44.52498","7.89976","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17910","","","Europe/Rome","0"
"6127","17913","Fermata 17913 - MONCHIERO (TETTI REA)","","44.56424","7.92106","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17913","","","Europe/Rome","0"
"6128","17915","Fermata 17915 - CLAVESANA (BV. CARRU')","","44.4795","7.89002","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17915","","","Europe/Rome","0"
"6129","17916","Fermata 17916 - DOGLIANI (V. TORINO-CATERPILLAR)","","44.53644","7.93479","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17916","","","Europe/Rome","0"
"6130","17919","Fermata 17919 - DOGLIANI (SAN ROCCO)","","44.53411","7.93839","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17919","","","Europe/Rome","0"
"6131","17939","Fermata 17939 - CALUSO (V. MONTELLO)","","45.30381","7.88598","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17939","","","Europe/Rome","0"
"6132","17942","Fermata 17942 - LESSOLO (V. CAFFARO ALLERA)","","45.47946","7.82226","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17942","","","Europe/Rome","0"
"6133","17945","Fermata 17945 - LESSOLO CAFFARO ALLERA (SCUOLE MEDIE)","","45.47443","7.81719","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17945","","","Europe/Rome","0"
"6134","17947","Fermata 17947 - LESSOLO (V. IV NOVEMBRE/V. BREDDA)","","45.47367","7.8133","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17947","","","Europe/Rome","0"
"6135","17948","Fermata 17948 - ALBIANO (C.SO M. D'AZEGLIO 12)","","45.43275","7.94831","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17948","","","Europe/Rome","0"
"6136","17949","Fermata 17949 - ALBIANO (C.SO M. D'AZEGLIO 36)","","45.43172","7.95282","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17949","","","Europe/Rome","0"
"6137","17950","Fermata 17950 - ALBIANO (CASCINA MOTTURONE)","","45.42606","7.96316","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17950","","","Europe/Rome","0"
"6138","17951","Fermata 17951 - SETTIMO ROTTARO (V. XX SETTEMBRE/V. ROMA)","","45.40525","7.99061","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17951","","","Europe/Rome","0"
"6139","17952","Fermata 17952 - SETTIMO ROTTARO (CASCINA TALA)","","45.40453","7.98087","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17952","","","Europe/Rome","0"
"6140","17953","Fermata 17953 - COSSANO (CAPOLINEA)","","45.38667","8.00833","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17953","","","Europe/Rome","0"
"6141","17955","Fermata 17955 - STRAMBINO (V. CIRC.OVEST/V. MADONNA DEL ROSARIO)","","45.37976","7.88141","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17955","","","Europe/Rome","0"
"6142","17956","Fermata 17956 - ROMANO (V. CIRC.OVEST/V. S.GRATO)","","45.38379","7.87063","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17956","","","Europe/Rome","0"
"6143","17957","Fermata 17957 - CARAVINO (V. CAVOUR/V. S.SOLUTORE)","","45.39917","7.96384","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17957","","","Europe/Rome","0"
"6144","17958","Fermata 17958 - AZEGLIO (FRAZ. POBBIA 41)","","45.44039","7.96734","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17958","","","Europe/Rome","0"
"6145","17959","Fermata 17959 - PARELLA (S.P. 63/V. S.GIOVANNI)","","45.41817","7.79768","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17959","","","Europe/Rome","0"
"6146","17960","Fermata 17960 - NOMAGLIO (S.P. PER ANDRATE)","","45.52452","7.86669","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17960","","","Europe/Rome","0"
"6147","17961","Fermata 17961 - ANDRATE (P.ZA DEL PONTE)","","45.52785","7.87529","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17961","","","Europe/Rome","0"
"6148","17962","Fermata 17962 - TORRAZZA (V. MAZZINI/STR. CASCINA ROSSA)","","45.21631","7.96776","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17962","","","Europe/Rome","0"
"6149","17963","Fermata 17963 - MEUGLIANO (BV. PIANURE/BALMELLA)","","45.48177","7.79371","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17963","","","Europe/Rome","0"
"6150","17964","Fermata 17964 - RUEGLIO (BV. TRAUSELLA)","","45.46592","7.76077","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17964","","","Europe/Rome","0"
"6151","17965","Fermata 17965 - BOSCONERO (EX SS460 KM. 14950)","","45.28286","7.74519","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17965","","","Europe/Rome","0"
"6152","17966","Fermata 17966 - FELETTO (V. DELLA GOLA)","","45.3061","7.7491","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=17966","","","Europe/Rome","0"
"6153","18005","Fermata 18005 - PIANEZZA (STAB. VALEO)","","45.09546","7.56652","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18005","","","Europe/Rome","0"
"6154","18011","Fermata 18011 - VEROLENGO (SBARRO)","","45.19465","7.94988","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18011","","","Europe/Rome","0"
"6155","18017","Fermata 18017 - RIVARA (BV. LEVONE)","","45.31393","7.61041","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18017","","","Europe/Rome","0"
"6156","18019","Fermata 18019 - LEVONE (V. RIVARA)","","45.31698","7.60896","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18019","","","Europe/Rome","0"
"6159","18039","Fermata 18039 - TORINO (C.SO MARCHE-STAB.ABARTH)","","45.0762","7.61429","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18039","","","Europe/Rome","0"
"6160","18051","Fermata 18051 - VOLVERA (V. MANZONI 10)","","44.95826","7.50914","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18051","","","Europe/Rome","0"
"6161","18052","Fermata 18052 - ORBASSANO (BOMBARA)","","44.99093","7.53074","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18052","","","Europe/Rome","0"
"6162","18053","Fermata 18053 - VOLVERA (PANEALBA)","","44.98708","7.53022","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18053","","","Europe/Rome","0"
"6163","18054","Fermata 18054 - VOLVERA (ITI TRASPORTI)","","44.98393","7.52822","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18054","","","Europe/Rome","0"
"6164","18055","Fermata 18055 - VOLVERA (STR. ORBASSANO/V. PORDENONE)","","44.9814","7.52658","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18055","","","Europe/Rome","0"
"6165","18056","Fermata 18056 - VOLVERA (STR. ORBASSANO 70)","","44.96653","7.51706","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18056","","","Europe/Rome","0"
"6166","18057","Fermata 18057 - VOLVERA (STR. ORBASSANO 55)","","44.96007","7.51312","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18057","","","Europe/Rome","0"
"6167","18058","Fermata 18058 - VOLVERA (STR. ORBASSANO 5)","","44.95809","7.51254","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18058","","","Europe/Rome","0"
"6170","18062","Fermata 18062 - VOLVERA (STR. PIOSSASCO/V. GARIBALDI)","","44.953","7.50887","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18062","","","Europe/Rome","0"
"6171","18064","Fermata 18064 - VOLVERA (V.LE EUROPA UNITA)","","44.95457","7.50554","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18064","","","Europe/Rome","0"
"6172","18065","Fermata 18065 - RODDINO (CIMITERO)","","44.5757","8.02497","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18065","","","Europe/Rome","0"
"6173","18066","Fermata 18066 - VOLVERA (V. GARIBALDI 3)","","44.95289","7.50711","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18066","","","Europe/Rome","0"
"6174","18067","Fermata 18067 - VOLVERA (V. AIRASCA 46)","","44.9507","7.51227","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18067","","","Europe/Rome","0"
"6175","18068","Fermata 18068 - VOLVERA (V. AIRASCA 70)","","44.94619","7.51169","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18068","","","Europe/Rome","0"
"6176","18069","Fermata 18069 - NONE (PIAZZETTA SOLA)","","44.9364","7.53729","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18069","","","Europe/Rome","0"
"6177","18070","Fermata 18070 - CAMPO","","45.42549","7.71662","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18070","","","Europe/Rome","0"
"6178","18071","Fermata 18071 - MURIAGLIO","","45.42845","7.72013","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18071","","","Europe/Rome","0"
"6179","18072","Fermata 18072 - VOLVERA (V. MORO 15)","","44.94137","7.52125","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18072","","","Europe/Rome","0"
"6181","18101","Fermata 18101 - ROBELLA (SS 590 KM 38)","","45.10062","8.07919","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18101","","","Europe/Rome","0"
"6182","18104","Fermata 18104 - VOLPIANO (V. BRANDIZZO/V. GENOVA)","","45.19829","7.78457","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18104","","","Europe/Rome","0"
"6183","18105","Fermata 18105 - VOLPIANO (CC ELICOTTERISTI)","","45.19388","7.79771","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18105","","","Europe/Rome","0"
"6184","18116","Fermata 18116 - VEROLENGO (P.ZA VITTORIA)","","45.19004","7.96338","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18116","","","Europe/Rome","0"
"6185","18122","Fermata 18122 - CASABIANCA (SS.11)","","45.22178","7.94407","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18122","","","Europe/Rome","0"
"6186","18125","Fermata 18125 - CASTELROSSO (MANEGGIO)","","45.20869","7.93313","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18125","","","Europe/Rome","0"
"6187","18128","Fermata 18128 - CASABIANCA (POLO INDUSTRIALE)","","45.23074","7.9534","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18128","","","Europe/Rome","0"
"6188","18130","Fermata 18130 - CASTELROSSO (V. S.GIOVANNI)","","45.1976","7.92972","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18130","","","Europe/Rome","0"
"6189","18133","Fermata 18133 - RONDISSONE (PONTE)","","45.24189","7.96072","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18133","","","Europe/Rome","0"
"6190","18134","Fermata 18134 - RONDISSONE (V. XX SETTEMBRE)","","45.2439","7.96242","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18134","","","Europe/Rome","0"
"6191","18140","Fermata 18140 - PIOSSASCO (P.I.P.)","","44.97661","7.47602","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18140","","","Europe/Rome","0"
"6192","18142","Fermata 18142 - PIOSSASCO (V. VOLVERA/V. P.MICCA)","","44.98866","7.46851","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18142","","","Europe/Rome","0"
"6193","18144","Fermata 18144 - GERMAGNANO (FUNGHERA)","","45.27095","7.45244","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18144","","","Europe/Rome","0"
"6194","18146","Fermata 18146 - PESSINETTO (LOSA)","","45.2835","7.41853","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18146","","","Europe/Rome","0"
"6195","18148","Fermata 18148 - PESSINETTO","","45.29035","7.40337","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18148","","","Europe/Rome","0"
"6196","18150","Fermata 18150 - MEZZENILE","","45.29821","7.40132","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18150","","","Europe/Rome","0"
"6197","18152","Fermata 18152 - TRAVES (ROZELLO)","","45.27161","7.43832","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18152","","","Europe/Rome","0"
"6198","18155","Fermata 18155 - CERESOLE (BORG. MUA)","","45.44455","7.20602","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18155","","","Europe/Rome","0"
"6199","18226","Fermata 18226 - FOSSANO (SAN GIUSEPPE)","","44.55032","7.72129","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18226","","","Europe/Rome","0"
"6200","18227","Fermata 18227 - FOSSANO (MOVICENTRO)","","44.55077","7.71832","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18227","","","Europe/Rome","0"
"6201","18228","Fermata 18228 - FOSSANO (ROTONDA FONTANA)","","44.55296","7.72646","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18228","","","Europe/Rome","0"
"6202","18229","Fermata 18229 - FOSSANO (APOLLO)","","44.55432","7.72852","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18229","","","Europe/Rome","0"
"6203","18231","Fermata 18231 - FOSSANO (MAXISCONTO)","","44.55611","7.73131","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18231","","","Europe/Rome","0"
"6204","18232","Fermata 18232 - FOSSANO (BOSCHETTI)","","44.57107","7.74733","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18232","","","Europe/Rome","0"
"6205","18233","Fermata 18233 - FOSSANO (TAGLIATA)","","44.58816","7.75403","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18233","","","Europe/Rome","0"
"6206","18234","Fermata 18234 - FOSSANO (TETTI CHIARAMELLI)","","44.60357","7.76446","6","http://www.gtt.to.it/cms/percorari/arrivi?option=com_gtt&view=palina&realtime=false&palina=18234","","","Europe/Rome","0"
